"","i","years","country","state","district","season","area","production_tonnes","yield_tn_ha","plant_dates","harvest_dates","season_length","EVI_annual_mean","EVI_annual_min","EVI_annual_max","EVI_annual_AUC","EVI_annual_5th_prct","EVI_annual_sd","EVI_annual_max_5th_prct","EVI_annual_AUC_5th_prct","EVI_growing_max_date","EVI_growing_mean","EVI_growing_min","EVI_growing_max","EVI_growing_AUC","EVI_growing_5th_prct","EVI_growing_max_5th_prct","EVI_growing_AUC_5th_prct","EVI_growing_AUC_v2","EVI_growing_AUC_leading","EVI_growing_AUC_trailing","EVI_growing_AUC_diff_mn","EVI_growing_AUC_diff_90th","EVI_all_growing_5th_prct","EVI_growing_sd","Whe_Yeild_kgha"
"188",13,NA,"India","Haryana","MEWAT",NA,NA,NA,NA,313,129,181,2533.58415323904,1213.76104739187,4740.31272533194,78232655513.1787,1257.2116600769,1036.56388842434,3315.26660444499,13001129161.0512,41,2621.72735277042,1221.8328486314,4055.4745722097,61365.2097168445,1231.60075972944,3781.45070690237,34983.4091685109,61371.5974984151,37361.6516781121,23990.5125672028,2851.85396878135,-3812.82272292427,1262.59112287466,1104.81885678492,NA
"189",13,2010,"India","Haryana","MEWAT","Rabi",72.167,306000,4.24,313,121,173,2646.43862543899,1221.8328486314,4471.33879817256,81656044496.7156,1234.98480159897,1074.32883528248,3315.26660444499,13001129161.0512,49,2821.70996773835,1281.55722205884,4816.01449748935,63359.9069628689,1314.00625211036,3781.45070690237,34983.4091685109,63343.8272265909,42358.1780931727,20876.9579589697,4846.55121480578,-1818.12547689984,1262.59112287466,1127.90054448982,NA
"190",13,2011,"India","Haryana","MEWAT","Rabi",71.378,312000,4.37,305,137,197,2744.0948377578,1259.34825561764,4816.01449748935,85016453172.0629,1323.74096112582,1037.93651083973,3315.26660444499,13001129161.0512,33,2534.201404079,1170.94471130281,3990.92231698417,64352.484827924,1209.88675511115,3781.45070690237,34983.4091685109,64370.0335520953,34540.2021902412,29777.9151047796,5839.12907986084,-825.547611844777,1262.59112287466,991.591544215659,NA
"191",13,2012,"India","Haryana","MEWAT","Rabi",71.677,296000,4.13,313,129,182,2608.4172884034,1170.94471130281,4533.40158519035,80617400955.7633,1215.88569693603,1041.1336847156,3315.26660444499,13001129161.0512,41,2697.78375622216,1338.12246076093,4429.07866331188,63271.8887975868,1345.39572536462,3781.45070690237,34983.4091685109,63244.4312322321,36318.2004598475,26920.7938594068,4758.53304952371,-1906.14364218191,1262.59112287466,1040.19939154842,NA
"192",13,NA,"India","Haryana","MEWAT",NA,NA,NA,NA,313,121,173,2683.62583266083,1314.25636920128,4609.72288011536,87141971369.3846,1344.73451949155,1027.38880932672,3315.26660444499,13001129161.0512,17,2907.88176495194,1353.11542441373,4832.26002941016,62452.1015464493,1364.92258547637,3781.45070690237,34983.4091685109,62439.7021107561,26429.3047992745,35896.2174660941,3938.74579838613,-2725.93089331948,1262.59112287466,1204.02460012803,NA
"193",13,NA,"India","Haryana","MEWAT",NA,NA,NA,NA,305,137,197,2664.3077834521,1353.11542441373,4832.26002941016,80580722760.9767,1369.79198117832,1127.85835315152,3315.26660444499,13001129161.0512,33,2384.74479912817,1429.80440915379,4514.90743826858,43799.4684619512,1441.91569562897,3781.45070690237,34983.4091685109,43814.2012929016,20982.3533243958,22747.7470296346,-14713.887286112,-21378.5639778176,1262.59112287466,1092.12724160268,NA
"194",13,NA,"India","Haryana","MEWAT",NA,NA,NA,NA,305,33,93,2595.79860498796,1429.80440915379,4525.84289121982,85207236992.9086,1461.51494515788,1024.31964730668,3315.26660444499,13001129161.0512,33,2877.26394210035,1620.89958500801,4150.55757060855,34519.4060478035,1620.89958500801,3781.45070690237,34983.4091685109,34518.0727421471,34519.4060478035,NA,-23993.9497002596,-30658.6263919653,1262.59112287466,961.422882177855,NA
"195",13,NA,"India","Haryana","MEWAT",NA,NA,NA,NA,NA,NA,NA,3879.97650121448,3695.21285494886,4150.55757060855,10705668140.774,3695.21285494886,207.714955729904,3315.26660444499,13001129161.0512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",14,NA,"India","Haryana","PALWAL",NA,NA,NA,NA,313,129,181,2522.11939132399,1694.83116449783,3846.14280943635,38124343467.1016,1699.66150674484,679.766856274475,3900.33943463695,14933296547.6904,49,2888.37497510026,1368.17541350875,5263.68918918919,67783.427358913,1370.52458649125,4400.31065231899,35470.6454404507,67784.5359866096,42181.0311395972,25480.7971164698,5471.55281191747,-1756.71278167344,1304.1076004576,1324.1925344174,NA
"197",14,NA,"India","Haryana","PALWAL",NA,NA,NA,NA,321,121,165,2867.46068965123,1271.38457505124,5263.68918918919,88700338977.0263,1296.20534105534,1237.69816414365,3900.33943463695,14933296547.6904,17,3019.3514648372,1300.48090948091,5119.69047619048,64996.8834820352,1365.93615401115,4400.31065231899,35470.6454404507,64987.5528684891,21962.6037540453,42812.2549151358,2685.00893503966,-4543.25665855125,1304.1076004576,1410.4978681367,NA
"198",14,NA,"India","Haryana","PALWAL",NA,NA,NA,NA,313,121,174,2877.23353187969,1284.01949568616,5119.69047619048,88806935465.5473,1335.7930370847,1173.02026423624,3900.33943463695,14933296547.6904,33,3150.1876628181,1358.25558892226,5297.19664902998,70974.7550466608,1374.29514037847,4400.31065231899,35470.6454404507,70967.2458649125,39696.6542011108,31222.2583936576,8662.88049966533,1434.61490607442,1304.1076004576,1431.82520803991,NA
"199",14,NA,"India","Haryana","PALWAL",NA,NA,NA,NA,321,129,173,2793.29132386822,1358.25558892226,5297.19664902998,86330891435.7713,1382.90926640927,1282.69612797142,3900.33943463695,14933296547.6904,41,2714.0939997969,1273.42125458792,4632.14087897421,60992.9515059103,1290.08931550598,4400.31065231899,35470.6454404507,60991.2935792936,32990.5602012725,27971.0564817435,-1318.9230410852,-8547.18863467611,1304.1076004576,1208.98732703548,NA
"200",14,NA,"India","Haryana","PALWAL",NA,NA,NA,NA,313,129,181,2706.67065844215,1273.42125458792,4632.14087897421,83768051386.4931,1308.30130845131,1106.5798604678,3900.33943463695,14933296547.6904,49,2795.17136657769,1324.07014157014,4840.25208541875,65633.8531573302,1344.70759449926,4400.31065231899,35470.6454404507,65646.3966650651,40837.4330633431,24753.4244788115,3321.97861033473,-3906.28698325618,1304.1076004576,1337.33043467756,NA
"201",14,NA,"India","Haryana","PALWAL",NA,NA,NA,NA,313,113,165,2866.75900626167,1317.07040373707,4840.25208541875,89192085880.8874,1323.03925234759,1208.4644896095,3900.33943463695,14933296547.6904,49,2728.87379165395,1304.39396539397,4388.10906144239,58720.8342154524,1310.09836264836,4400.31065231899,35470.6454404507,58722.4640617942,38552.3174922689,20148.3191581123,-3591.04033154308,-10819.305925134,1304.1076004576,1146.98221851193,NA
"202",14,2008,"India","Haryana","PALWAL","Rabi",93.263,466000,5,305,121,182,2870.89730361822,1225.07965107965,4388.10906144239,88805244180.3473,1293.43750059583,1039.45868388049,3900.33943463695,14933296547.6904,9,2941.52693205305,1284.54096954097,5399.75771009104,69103.5182126507,1292.11162948663,4400.31065231899,35470.6454404507,69115.0050851319,25110.2834150013,43783.9901913208,6791.64366565523,-436.621927935688,1304.1076004576,1371.6623187606,NA
"203",14,2009,"India","Haryana","PALWAL","Rabi",98.609,409000,4.15,313,137,189,2722.00662282083,1219.36126602793,5399.75771009104,84168970339.2424,1293.48811311311,1248.46061816794,3900.33943463695,14933296547.6904,49,2767.67203773778,1251.94308594309,4966.89313122646,67762.3541526953,1261.13041613042,4400.31065231899,35470.6454404507,67766.8627433396,43557.3311266715,24171.1925227441,5450.47960569977,-1777.78598789114,1304.1076004576,1414.54488849105,NA
"204",14,2010,"India","Haryana","PALWAL","Rabi",97.589,449000,4.6,321,121,165,2816.82169378995,1251.94308594309,4966.89313122646,86902716738.0741,1274.94162495829,1256.82173926708,3900.33943463695,14933296547.6904,49,3027.84990549845,1265.27046093713,5674.92468659135,65218.8216629489,1300.67125458792,4400.31065231899,35470.6454404507,65203.6109338115,41832.9833544664,23228.1670826021,2906.94711595343,-4321.31847763748,1304.1076004576,1431.12377735326,NA
"205",14,2011,"India","Haryana","PALWAL","Rabi",99.588,507000,5.09,313,129,181,2948.3172730133,1265.27046093713,5674.92468659135,91059756923.5608,1315.86837790171,1225.33450513553,3900.33943463695,14933296547.6904,33,2898.09041089587,1148.94415844416,4717.87191953859,68207.0875903068,1192.54316101816,4400.31065231899,35470.6454404507,68206.0087122564,35652.5658993358,32516.1086367264,5895.21304331128,-1333.05255027964,1304.1076004576,1300.27781289634,NA
"206",14,2012,"India","Haryana","PALWAL","Rabi",96.044,442000,4.6,321,129,174,2816.51759269011,1148.94415844416,4717.87191953859,86977130851.4929,1207.91175103675,1220.7545054542,3900.33943463695,14933296547.6904,41,2946.02055367997,1303.11916678583,5212.17743934411,66259.8845411461,1310.46109204443,4400.31065231899,35470.6454404507,66257.3856356356,37205.2898455261,28988.6625797431,3948.00999415058,-3280.25559944034,1304.1076004576,1350.33521211078,NA
"207",14,NA,"India","Haryana","PALWAL",NA,NA,NA,NA,313,121,173,2872.16245044806,1303.11916678583,5212.17743934411,92394287971.0786,1319.34749034749,1249.96817906878,3900.33943463695,14933296547.6904,17,3191.72690061027,1321.70906620907,5902.35567526338,68811.55134767,1342.68646861147,4400.31065231899,35470.6454404507,68793.965155816,27762.6650117538,40826.4694229382,6499.67680067454,-728.588792916373,1304.1076004576,1570.6654157611,NA
"208",14,NA,"India","Haryana","PALWAL",NA,NA,NA,NA,313,129,181,2892.94045103698,1287.76607559941,5902.35567526338,87557675070.5943,1310.78447495114,1360.59299668547,3900.33943463695,14933296547.6904,17,2596.84924139826,1287.76607559941,5288.7755374422,42816.2887495063,1299.93907240574,4400.31065231899,35470.6454404507,42800.2333643167,15067.5702734439,27626.3151817245,-19495.5857974892,-26723.8513910801,1304.1076004576,1472.86540872526,NA
"209",14,NA,"India","Haryana","PALWAL",NA,NA,NA,NA,313,33,85,2757.87555545848,1348.63105963106,5288.7755374422,91846333957.5824,1357.05156585157,1226.57706922134,3900.33943463695,14933296547.6904,33,3190.05469805633,1353.99008532342,4978.35571285571,35084.032634711,1353.99008532342,4400.31065231899,35470.6454404507,35099.508109361,35084.032634711,NA,-27227.8419122846,-34456.1075058755,1304.1076004576,1314.32046881219,NA
"210",14,NA,"India","Haryana","PALWAL",NA,NA,NA,NA,NA,NA,NA,4487.71865675199,4177.54161304161,4978.35571285571,12356513556.6447,4177.54161304161,366.019232789352,3900.33943463695,14933296547.6904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",15,2002,"India","Haryana","PANCHKULA","Rabi",16.551,44000,2.66,345,137,157,3296.10122248936,2425.647283962,4523.54719381854,50378740167.0674,2444.65728270398,694.599227928582,2901.59823082571,11689583653.5002,41,2454.43725444797,1772.52150760719,2976.74680684281,49374.7758680209,1838.17260027662,2635.79262222639,22064.3717464183,49372.5545310515,20613.3944081014,28762.9719876107,24.9184561037036,-12476.0366540461,1952.41089719122,369.914582217604,NA
"212",15,2003,"India","Haryana","PANCHKULA","Rabi",17.362,44000,2.53,337,121,149,2889.21781026755,1587.4499538958,4829.3867007079,90311944563.4891,1749.85043914246,887.288921664572,2901.59823082571,11689583653.5002,49,2546.32196354031,2083.63967266021,3002.18374216156,48681.7833215113,2084.55488473951,2635.79262222639,22064.3717464183,48692.3775372885,26756.6754433221,21926.6740303339,-668.074090405928,-13169.0292005557,1952.41089719122,318.495471776391,NA
"213",15,2004,"India","Haryana","PANCHKULA","Rabi",17.523,39000,2.23,329,145,182,2944.23333896016,1987.23533751383,4506.51073149365,91760891702.6383,2074.18091862609,699.413382477343,2901.59823082571,11689583653.5002,41,2659.35556969786,2066.72206085754,3102.56025818349,61489.2454313375,2140.30720493315,2635.79262222639,22064.3717464183,61480.36368658,28465.6729775997,33004.1610882384,12139.3880194203,-361.567090729543,1952.41089719122,327.481507528289,NA
"214",15,2005,"India","Haryana","PANCHKULA","Rabi",16.978,32000,1.88,337,137,165,2983.8161756628,1817.21565237437,5002.50506168569,93027181073.7703,1875.24450174718,873.731417278109,2901.59823082571,11689583653.5002,41,2481.3293686891,1975.04779581297,2948.55636237898,52219.5756795684,2008.19772960585,2635.79262222639,22064.3717464183,52248.6383977201,22926.8686847184,29269.1492060693,2869.71826765118,-9631.23684249861,1952.41089719122,271.108712801744,NA
"215",15,2006,"India","Haryana","PANCHKULA","Rabi",16.848,40000,2.37,345,129,149,2958.7674897812,1975.04779581297,4970.6207541506,92392531938.2108,2082.72509393922,877.5949537868,2901.59823082571,11689583653.5002,49,2564.85432109602,2368.96124585024,2830.08890733439,48888.9727256946,2371.16339094604,2635.79262222639,22064.3717464183,48876.2107069328,22400.6261358199,26473.7662291596,-460.884686222613,-12961.8397963724,1952.41089719122,143.057798697357,NA
"216",15,2007,"India","Haryana","PANCHKULA","Rabi",15.676,41000,2.62,337,113,141,3036.61177367762,2119.33953434763,4862.59084906753,94903556312.7141,2289.65473605348,811.924177542974,2901.59823082571,11689583653.5002,41,2287.02376003827,1927.71701244813,2629.75481788843,41335.4062188475,1938.43094744122,2635.79262222639,22064.3717464183,41323.6305244146,21807.7836557835,19493.3366851516,-8014.45119306976,-20515.4063032195,1952.41089719122,227.794757267132,NA
"217",15,2008,"India","Haryana","PANCHKULA","Rabi",15.511,39000,2.51,329,145,182,2897.17100201364,1728.29017980636,4733.12776156732,90436332926.9949,1895.35110148077,872.453557792803,2901.59823082571,11689583653.5002,9,2409.34682400837,1841.06763485477,3075.96719686491,55654.778138559,1848.28225795297,2635.79262222639,22064.3717464183,55645.0698342922,16220.2547661831,39418.3112127606,6304.92072664179,-6196.034383508,1952.41089719122,405.850429891774,NA
"218",15,2009,"India","Haryana","PANCHKULA","Rabi",15.675,38000,2.42,345,121,141,2874.54999458588,1684.60695760426,5229.1367219917,89625328333.1232,1827.63772014753,1012.94843216898,2901.59823082571,11689583653.5002,49,2385.92399893197,1816.49329183956,2801.66076532965,43112.5807849887,1822.16273858921,2635.79262222639,22064.3717464183,43114.9582503391,23081.9337768294,20013.0008790304,-6237.27662692854,-18738.2317370783,1952.41089719122,341.969482141925,NA
"219",15,2010,"India","Haryana","PANCHKULA","Rabi",16.27,42000,2.58,337,121,149,2902.56316483995,1678.70670816044,4703.5561577626,91198935615.229,1827.83218533887,853.726842328724,2901.59823082571,11689583653.5002,49,2690.34907495764,2040.04843580699,3332.83440151236,51458.5889577829,2093.4803640952,2635.79262222639,22064.3717464183,51443.2056213452,28755.3224172896,22637.0814028238,2108.73154586565,-10392.2235642841,1952.41089719122,339.719994768318,NA
"220",15,2011,"India","Haryana","PANCHKULA","Rabi",15.987,57000,3.57,329,145,181,3076.09912936752,1974.03284923928,4696.80639830008,95938796386.4876,2052.13114060013,835.115116870832,2901.59823082571,11689583653.5002,9,2376.93801060538,1722.25997049195,2844.06914599281,54994.0149036054,1798.22775666144,2635.79262222639,22064.3717464183,54981.4720456778,15554.2787805673,39420.6102453026,5644.15749168817,-6856.79761846162,1952.41089719122,334.227906747357,NA
"221",15,2012,"India","Haryana","PANCHKULA","Rabi",16.823,59000,3.51,337,129,158,2856.92573930148,1656.68868142001,5243.7998747187,88982107056.2764,1721.23588685509,948.825761996564,2901.59823082571,11689583653.5002,49,2714.41747261949,2110.99808667589,3194.07541036518,54694.4901934786,2177.37255417243,2635.79262222639,22064.3717464183,54666.9363158285,27495.5187552645,27148.748334034,5344.63278156136,-7156.32232858843,1952.41089719122,284.030944318578,NA
"222",15,NA,"India","Haryana","PANCHKULA",NA,NA,NA,NA,337,145,173,3109.2985597689,2058.624527432,5228.27309886151,100907766005.041,2102.60106510013,797.689981074869,2901.59823082571,11689583653.5002,41,2846.62335496292,2280.02100046104,3258.04921622868,63038.8186773212,2383.39303965688,2635.79262222639,22064.3717464183,63014.9948140803,26072.8044116402,36969.6348412382,13688.961265404,1188.00615525421,1952.41089719122,260.876837375989,NA
"223",15,NA,"India","Haryana","PANCHKULA",NA,NA,NA,NA,329,145,181,3147.55154803709,2072.01678192716,4895.34659353883,95608375957.6626,2225.87624261218,776.58327791278,2901.59823082571,11689583653.5002,65,2781.06303908723,2204.21078838174,3306.06533566949,44904.86609194,2224.78887505763,2635.79262222639,22064.3717464183,44913.6915623738,19988.2115375332,24913.4550230007,-4444.99131997723,-16945.946430127,1952.41089719122,350.769097429181,NA
"224",15,NA,"India","Haryana","PANCHKULA",NA,NA,NA,NA,337,33,61,3158.239449128,2204.21078838174,5061.64508498945,98567973793.2057,2276.1790087598,774.119160440696,2901.59823082571,11689583653.5002,345,2615.98931191222,2464.58550023052,2750.51090464773,21050.1067741852,2464.58550023052,2635.79262222639,22064.3717464183,21007.6371540655,2630.41875338426,18356.2697185373,-28299.750637732,-40800.7057478818,1952.41089719122,106.316660848355,NA
"225",15,NA,"India","Haryana","PANCHKULA",NA,NA,NA,NA,NA,NA,NA,2662.36040687466,2562.2067041682,2723.27461964039,7390788485.3261,2562.2067041682,62.3335582251615,2901.59823082571,11689583653.5002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",16,2002,"India","Haryana","PANIPAT","Rabi",81.137,355000,4.38,321,129,173,2841.77605034282,1656.44088275862,4280.16585729264,43203346706.4862,1691.99362758621,816.211340564152,4331.22317777028,15550666199.6926,41,2987.75312570649,1105.19376551724,5296.78568275862,67195.9170797168,1260.28046896552,4795.32657241379,34419.4265418157,67182.417863663,32710.8332922742,34426.8277614474,3109.34155170675,-4339.26849194705,1415.1319862069,1434.88067933193,NA
"227",16,2003,"India","Haryana","PANIPAT","Rabi",81.294,343000,4.22,321,129,173,3054.81895199193,1105.19376551724,5296.78568275862,95781759799.118,1423.38286482759,1374.72331406255,4331.22317777028,15550666199.6926,49,2882.8761456722,1346.01274482759,4919.7491862069,64852.8803347793,1362.37335172414,4795.32657241379,34419.4265418157,64857.4681228745,39306.5318042322,25529.0803296265,766.304806769265,-6682.30523688453,1415.1319862069,1270.93172513203,NA
"228",16,2004,"India","Haryana","PANIPAT","Rabi",83.827,362000,4.32,321,129,174,2995.91840619032,1346.01274482759,4919.7491862069,92784603071.3363,1394.0647062069,1151.64296953838,4331.22317777028,15550666199.6926,41,3255.84557961019,1356.76419310345,5509.4148137931,73387.1280611913,1391.13667586207,4795.32657241379,34419.4265418157,73373.144662069,40414.2901719052,32962.2502091312,9300.55253318124,1851.94248952744,1415.1319862069,1525.74269299078,NA
"229",16,2005,"India","Haryana","PANIPAT","Rabi",82.947,365000,4.4,321,129,173,3046.25692167619,1356.76419310345,5509.4148137931,94448148090.6229,1446.97144137931,1370.65431124034,4331.22317777028,15550666199.6926,41,2980.31939070465,1397.51211034483,5068.83420689655,67068.5117238841,1406.20445517241,4795.32657241379,34419.4265418157,67072.2574068965,33223.2347389943,33747.2459862494,2981.93619587405,-4466.67384777975,1415.1319862069,1282.67034076356,NA
