"","i","years","country","state","district","season","area","production_tonnes","yield_tn_ha","plant_dates","harvest_dates","season_length","VEG_annual_mean","VEG_annual_min","VEG_annual_max","VEG_annual_AUC","VEG_annual_5th_prct","VEG_annual_sd","VEG_annual_max_5th_prct","VEG_annual_AUC_5th_prct","VEG_growing_max_date","VEG_growing_mean","VEG_growing_min","VEG_growing_max","VEG_growing_AUC","VEG_growing_5th_prct","VEG_growing_max_5th_prct","VEG_growing_AUC_5th_prct","VEG_growing_AUC_v2","VEG_growing_AUC_leading","VEG_growing_AUC_trailing","VEG_growing_AUC_diff_mn","VEG_growing_AUC_diff_90th","VEG_all_growing_5th_prct","VEG_growing_sd","Whe_Yeild_kgha","yield_tn_ha_dual"
"538",36,NA,"India","Punjab","MUKTSAR",NA,NA,NA,NA,329,145,181,4373.7902623936,1684.67522750253,7769.52376137513,140343174390.031,1730.89039433771,1943.26876503806,5151.0393528817,22153996016.8938,57,4524.90055831538,1748.47381193124,7790.15187057634,101892.852882097,1751.20778564206,6596.05143579373,51853.228877324,101857.96380182,66574.0501127457,35305.4981374583,12132.8807544741,200.423389457443,1615.65770475228,2265.53233697468,NA,NA
"539",36,NA,"India","Punjab","MUKTSAR",NA,NA,NA,NA,321,145,189,4499.13658029897,1679.76339737108,7790.15187057634,136580241894.904,1751.20778564206,2024.53406969226,5151.0393528817,22153996016.8938,65,3965.1333895068,1708.3619817998,7844.1704752275,69321.6322090356,1711.80020222447,6596.05143579373,51853.228877324,69316.875429727,39482.8497299439,29792.1258038164,-20438.3399185871,-32370.7972836037,1615.65770475228,2208.32188847688,NA,NA
"540",36,NA,"India","Punjab","MUKTSAR",NA,NA,NA,NA,321,33,77,4314.78379624409,1708.3619817998,7844.1704752275,143235646598.662,1732.68149646107,1863.80302770944,5151.0393528817,22153996016.8938,33,5108.61337454189,2619.46430738119,7601.92679474216,50933.8392282865,2619.46430738119,6596.05143579373,51853.228877324,50963.8616801226,50933.8392282865,NA,-38826.1328993361,-50758.5902643527,1615.65770475228,1808.2513703107,NA,NA
"541",36,NA,"India","Punjab","MUKTSAR",NA,NA,NA,NA,NA,NA,NA,6808.20032355915,6170.31587462083,7601.92679474216,18702958022.146,6170.31587462083,661.984861625322,5151.0393528817,22153996016.8938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,321,137,181,5131.58494443877,4024.38275520763,6952.04184655514,78646962720.2603,4027.20090958791,1017.35571043468,5563.27136116766,20893096836.3697,65,4349.5283398994,2835.65893785311,5327.97951050368,100920.974487049,2899.70869626984,5332.82546446061,46663.8573178765,100885.618554252,64008.7598645189,36892.9895423511,-5220.21537502838,-27565.4562050977,3111.80663939836,778.920716620062,NA,NA
"543",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,313,137,189,4802.16140806024,2780.21499763764,6986.22356277855,150037071456.197,2896.15275336669,1135.30978599223,5563.27136116766,20893096836.3697,49,4862.34407875205,3211.81510979122,6128.0409352777,117794.099775931,3320.31137914031,5332.82546446061,46663.8573178765,117783.011186614,68523.0839704955,49231.4221384552,11652.9099138533,-10692.330916216,3111.80663939836,965.509061069453,NA,NA
"544",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,321,145,190,5028.61347670478,3012.22165355218,6808.62630489561,156130984901.645,3161.0025056104,1089.21809242964,5563.27136116766,20893096836.3697,57,5001.52269943316,3213.79338601112,6401.25812355945,121283.284360131,3288.87533021689,5332.82546446061,46663.8573178765,121283.790039739,70046.5839852811,51200.1261428846,15142.0944980535,-7203.14633201584,3111.80663939836,1013.99860110661,NA,NA
"545",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,329,137,173,5052.17858584461,2879.15450170894,7006.88649622705,157050860465.019,3100.22866067976,1225.80847980826,5563.27136116766,20893096836.3697,65,4477.25293057778,2983.3290372006,5822.19430670754,99502.0159572164,3026.41778642686,5332.82546446061,46663.8573178765,99494.4541548808,63600.8871215271,35822.5171097328,-6639.17390486141,-28984.4147349307,3111.80663939836,909.083407182521,NA,NA
"546",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,305,137,197,4958.07836253222,2898.06201654974,7146.38250226655,154072303794.468,2957.58769446829,1213.2744904386,5563.27136116766,20893096836.3697,49,5107.55719896131,3517.72460471192,6166.24154829385,128755.393915054,3624.22462597866,5332.82546446061,46663.8573178765,128759.972834613,75295.1350710779,53432.5426992574,22614.2040529761,268.963222906837,3111.80663939836,831.47377476313,NA,NA
"547",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,321,129,173,5187.2258870577,3286.21980817723,7067.65699643293,161322243026.447,3452.27048819397,1074.30497826432,5563.27136116766,20893096836.3697,49,4714.58747892085,3182.83620049922,5807.35729881823,104804.975719528,3248.92735346347,5332.82546446061,46663.8573178765,104808.396240511,59947.4238572069,44834.2725038735,-1336.21414255007,-23681.4549726194,3111.80663939836,806.156953374741,NA,NA
"548",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,321,145,190,4957.02731167374,3102.46995176052,6930.76668474086,154264872778.297,3151.0133104688,1070.64883993025,5563.27136116766,20893096836.3697,33,4564.09117102033,2800.90377209774,6029.83055938213,110728.123194132,2936.2071309278,5332.82546446061,46663.8573178765,110708.451054171,49096.1187193441,61593.7401509845,4586.93333205435,-17758.307498015,3111.80663939836,1024.7070113909,NA,NA
"549",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,321,145,189,4763.15664755411,2784.97561909912,7280.87192473046,148046536939.208,2811.29730792465,1331.5163672418,5563.27136116766,20893096836.3697,57,4381.85457085881,2594.25911487674,5889.57635700783,106193.595730746,2707.35635138856,5332.82546446061,46663.8573178765,106183.249398717,63753.719176476,42421.9625165904,52.4058686682547,-22292.8349614011,3111.80663939836,1022.50234225164,NA,NA
"550",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,329,137,173,4789.07803128805,2519.05253203035,7118.73206260304,148983931439.929,2587.41903326727,1325.75197078952,5563.27136116766,20893096836.3697,41,4981.01504763084,3309.78423161781,6386.64656964657,110712.14929752,3396.08045057596,5332.82546446061,46663.8573178765,110700.61665749,52923.2221552276,57769.4468971491,4570.95943544249,-17774.2813946268,3111.80663939836,969.911381281859,NA,NA
"551",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,329,145,181,5187.21643034201,3254.21083659601,7308.08054845351,161280147722.602,3348.99536647235,1147.41501062922,5563.27136116766,20893096836.3697,65,4755.44197400714,3058.53889063836,6007.50294018249,110447.252977263,3112.30097641211,5332.82546446061,46663.8573178765,110436.613197111,67724.9231926359,42581.2123890115,4306.06311518486,-18039.1777148844,3111.80663939836,828.732818170642,NA,NA
"552",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,321,137,182,4989.15996749001,2900.61132245357,7284.10950455234,155147174744.043,3030.31194883152,1158.8057382847,5563.27136116766,20893096836.3697,65,5017.51633089802,3066.62174706532,6399.45966233122,116731.885799425,3153.3264437587,5332.82546446061,46663.8573178765,116720.87240776,76730.976465411,39976.4405704532,10590.6959373468,-11754.5448927226,3111.80663939836,1050.6827210618,NA,NA
"553",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,321,145,189,5229.01894271566,3066.62174706532,7056.0101410736,165774590825.6,3204.19634413536,1123.49513005193,5563.27136116766,20893096836.3697,49,5296.37226672148,3564.68733123312,6497.0394784335,128404.572319958,3924.11308092616,5332.82546446061,46663.8573178765,128356.007200058,66483.5639534161,61903.3608733166,22263.3824578803,-81.8583721890463,3111.80663939836,904.152695540743,NA,NA
"554",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,321,145,189,5351.3410325433,3564.68733123312,7098.6391233693,162327339095.278,3603.15530457782,1089.78045449334,5563.27136116766,20893096836.3697,65,4948.40681079591,3650.42494814681,6416.56831692154,85055.0672116694,3680.11363897305,5332.82546446061,46663.8573178765,85076.5473616376,41640.3663474005,43321.2756900796,-21086.1226504085,-43431.3634804778,3111.80663939836,828.131468857962,NA,NA
"555",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,329,33,69,5301.15989815923,3639.03791415748,7072.32390868495,167171528314.554,3697.92685346879,1047.5460501087,5563.27136116766,20893096836.3697,33,4947.4126175949,4251.78326446748,5424.89858964233,44643.2673234664,4251.78326446748,5332.82546446061,46663.8573178765,44635.7852488941,44643.2673234664,NA,-61497.9225386115,-83843.1633686808,3111.80663939836,389.746178323212,NA,NA
"556",37,NA,"India","Punjab","PATHANKOT",NA,NA,NA,NA,NA,NA,NA,5262.67312707542,5096.65674943567,5424.89858964233,14476000627.0485,5096.65674943567,128.15444210372,5563.27136116766,20893096836.3697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",38,2002,"India","Punjab","PATIALA","Rabi",265,1200000,4.47,305,129,189,4499.26256905953,2407.11355311355,6553.91383616384,68119248502.5488,2448.47460872461,1394.20917824845,6667.18249250749,25549882568.1609,33,4714.26443223443,1670.59332334332,8038.48301698302,115831.950663427,1728.24911754912,7699.02133283383,65957.0205539837,115817.757367632,60307.4486271606,55524.0252622654,-162.268277616662,-13044.4258200129,1818.83541458541,2355.80751711866,4467,4.467
"558",38,2003,"India","Punjab","PATIALA","Rabi",266,1100000,4.12,313,137,189,4570.71417496567,1670.59332334332,8038.48301698302,142545856399.183,1707.32897102897,2214.53382748274,6667.18249250749,25549882568.1609,33,4747.63572760573,1784.84082584083,8015.84140859141,116477.919533706,1789.38802863803,7699.02133283383,65957.0205539837,116494.452131202,59251.9847684484,57196.3810795424,483.700592661844,-12398.4569497344,1818.83541458541,2390.16327250024,4118,4.118
"559",38,2004,"India","Punjab","PATIALA","Rabi",266,1200000,4.5,305,129,190,4705.1598812277,1784.84082584083,8015.84140859141,144701864363.29,1837.72577422577,2117.12334872213,6667.18249250749,25549882568.1609,41,5176.66178210845,1826.56185481185,8228.65176490176,127326.461504259,1870.88548118548,7699.02133283383,65957.0205539837,127347.716547383,78141.7314143135,49146.2141475114,11332.2425632154,-1549.91497918076,1818.83541458541,2488.14154008012,4501,4.501
"560",38,2005,"India","Punjab","PATIALA","Rabi",262,1100000,4.23,313,137,189,4737.14634718523,1826.56185481185,8228.65176490176,145910804814.496,1937.32174075924,2261.90537986627,6667.18249250749,25549882568.1609,49,4931.15482850483,1669.65601065601,7935.01906426906,121273.309412491,1771.19831834832,7699.02133283383,65957.0205539837,121270.201964702,75668.3876547159,45585.0029236934,5279.09047144678,-7603.06707094943,1818.83541458541,2403.25781181131,4234,4.234
"561",38,2006,"India","Punjab","PATIALA","Rabi",244,1100000,4.61,305,129,189,4956.31248582301,1669.65601065601,7935.01906426906,152900980920.056,1873.18593906094,2243.62779063223,6667.18249250749,25549882568.1609,49,5194.20996905029,1812.01581751582,7947.94513819514,127797.027712197,1862.38165168165,7699.02133283383,65957.0205539837,127744.219256227,83638.1503195434,44111.6839497812,11802.8087711528,-1079.34877124337,1818.83541458541,2381.35005317652,4613,4.613
"562",38,2007,"India","Punjab","PATIALA","Rabi",240,1100000,4.72,313,137,189,4996.80112014092,1812.01581751582,7947.94513819514,154297618081.911,1888.09576257076,2230.73104445798,6667.18249250749,25549882568.1609,49,4873.39927072927,1632.15825840826,7686.6003996004,119792.328191589,1707.10765900766,7699.02133283383,65957.0205539837,119832.833874459,77315.957559084,42439.4373804898,3798.10925054501,-9084.0482918512,1818.83541458541,2336.86638636861,4719,4.719
"563",38,2008,"India","Punjab","PATIALA","Rabi",242,1100000,4.7,305,137,198,4780.67765220238,1562.90551115551,7686.6003996004,147247222735.499,1676.94884282384,2304.72529508872,6667.18249250749,25549882568.1609,17,4960.63054049545,1818.83541458541,8185.46878121878,127007.08209916,1822.89093406593,7699.02133283383,65957.0205539837,126977.759062872,54786.4988737006,72145.1011966907,11012.8631581165,-1869.29438427968,1818.83541458541,2526.18838028608,4699,4.699
"564",38,2009,"India","Punjab","PATIALA","Rabi",235,1100000,4.52,313,129,181,4761.83368986086,1818.83541458541,8185.46878121878,146793048100.213,1845.43733766234,2392.85533171673,6667.18249250749,25549882568.1609,65,4965.02634865135,1627.20912420912,8001.52555777556,117280.836022852,1651.80088245088,7699.02133283383,65957.0205539837,117297.693140193,91232.6688265103,25900.0458514365,1286.6170818079,-11595.5404605883,1818.83541458541,2448.02172468724,4523,4.523
"565",38,2010,"India","Punjab","PATIALA","Rabi",236,1100000,4.83,313,145,197,4761.14057377477,1627.20912420912,8001.52555777556,146512547632.127,1679.31264568765,2364.93855765163,6667.18249250749,25549882568.1609,41,4892.86766118497,1735.42682317682,8323.17657342657,125227.292207831,1831.29554612055,7699.02133283383,65957.0205539837,125188.534382284,69611.0839598043,55514.6406471068,9233.07326678696,-3649.08427560925,1818.83541458541,2495.02822775155,4836,4.836
"566",38,NA,"India","Punjab","PATIALA",NA,NA,NA,NA,305,145,205,4959.52161178062,1735.42682317682,8323.17657342657,153241243003.379,1848.91399017649,2416.1168147723,6667.18249250749,25549882568.1609,25,4977.55378998852,1642.44197469197,8045.13261738262,132422.808160383,1647.11878121878,7699.02133283383,65957.0205539837,132441.666407279,60245.1369147109,72129.77900504,16428.5892193387,3546.43167694253,1818.83541458541,2452.10288740577,NA,NA
"567",38,2012,"India","Punjab","PATIALA","Rabi",234,1100000,4.8,313,137,190,4904.97639196847,1642.44197469197,8045.13261738262,151055901556.777,1700.66652514153,2314.4314098533,6667.18249250749,25549882568.1609,49,5061.00367632368,1846.97102897103,8185.1833999334,124629.656593715,1866.15849150849,7699.02133283383,65957.0205539837,124579.181401931,76993.4208354516,47623.1520727197,8635.43765267146,-4246.71988972474,1818.83541458541,2475.1256466888,4798,4.798
"568",38,NA,"India","Punjab","PATIALA",NA,NA,NA,NA,305,137,197,4927.1148031544,1712.26132201132,8185.1833999334,157640706494.542,1843.5718031968,2372.78864382586,6667.18249250749,25549882568.1609,41,5046.36012871177,1697.1540959041,8125.18315018315,124223.219840022,1735.90909090909,7699.02133283383,65957.0205539837,124231.068943735,78206.5404589912,45974.8815896952,8229.00089897799,-4653.15664341822,1818.83541458541,2545.63917688008,NA,NA
"569",38,NA,"India","Punjab","PATIALA",NA,NA,NA,NA,313,137,189,4806.94775755334,1697.1540959041,8125.18315018315,145348530181.925,1758.8787046287,2431.9469068008,6667.18249250749,25549882568.1609,33,4516.37446349946,1843.79229104229,8349.55735930736,79378.5489081666,1898.12939144189,7699.02133283383,65957.0205539837,79303.2080835831,36495.1400100524,42752.9776814178,-36615.6700328772,-49497.8275752734,1818.83541458541,2456.05774716491,NA,NA
"570",38,NA,"India","Punjab","PATIALA",NA,NA,NA,NA,313,33,85,4761.03054253168,1722.06168831169,8349.55735930736,157502098774.104,1866.66694971695,2325.81914146501,6667.18249250749,25549882568.1609,33,5870.36647380397,2276.35481185481,8069.34748584749,65250.6243248161,2276.35481185481,7699.02133283383,65957.0205539837,65271.5465367965,65250.6243248161,NA,-50743.5946162277,-63625.7521586239,1818.83541458541,2056.2122265174,NA,NA
"571",38,NA,"India","Punjab","PATIALA",NA,NA,NA,NA,NA,NA,NA,7578.2474025974,6895.99267399267,8069.34748584749,20819953019.8956,6895.99267399267,490.375017436418,6667.18249250749,25549882568.1609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",39,2002,"India","Punjab","RUPNAGAR","Rabi",86,305000,3.55,313,137,189,5459.92383914689,4361.63656195943,7297.21345967813,83351155223.9577,4363.58866202746,926.322337708716,6053.17818460015,22652023024.4869,33,4551.75318274414,2764.38257214045,5899.21678121104,110248.088080428,2786.56386312826,5810.56224696443,55406.8668390159,110230.820001554,53281.6106139563,56918.5205105257,2403.26573678934,-14352.7353877574,3049.21566569107,1019.96109679394,3550,3.55
"573",39,2003,"India","Punjab","RUPNAGAR","Rabi",87,307000,3.53,313,129,181,4899.52639712648,2662.03922386814,6984.64690890152,153164470514.311,2731.10178451404,1309.0556392909,6053.17818460015,22652023024.4869,33,4832.63688693813,3016.96889137787,6153.93569834994,112436.018436073,3135.31142586267,5810.56224696443,55406.8668390159,112397.893618042,57093.4581570806,55310.2601977425,4591.19609243431,-12164.8050321124,3049.21566569107,1059.1229736422,3534,3.534
"574",39,2004,"India","Punjab","RUPNAGAR","Rabi",89,312000,3.51,313,137,190,5110.89966967688,2929.97875634016,7412.06098351292,158458328503.861,2997.06223310999,1253.31856158589,6053.17818460015,22652023024.4869,65,5107.10949033982,3049.56990794648,6449.53426060526,124062.812372976,3133.18502306331,5810.56224696443,55406.8668390159,124058.605301697,87054.1497995144,36941.446323336,16217.9900293381,-538.011095208596,3049.21566569107,1191.69702789448,3505,3.505
"575",39,2005,"India","Punjab","RUPNAGAR","Rabi",91,327000,3.59,321,137,181,5094.46692667963,2870.87539276219,7231.89996268902,158131226313.393,2915.10821258171,1391.51507169215,6053.17818460015,22652023024.4869,49,4634.16481459823,2899.8296662899,5889.52976740096,107503.902902637,2940.57419978985,5810.56224696443,55406.8668390159,107544.92463104,60906.0777755452,46524.4319274689,-340.919441001824,-17096.9205655485,3049.21566569107,990.956729109425,3591,3.591
"576",39,2006,"India","Punjab","RUPNAGAR","Rabi",57,216000,3.79,313,137,189,5099.75576504749,2899.8296662899,7491.58759067927,158446832240.958,2993.71209097805,1296.33467598755,6053.17818460015,22652023024.4869,49,4956.76289089563,3343.54625681379,6046.80673204055,120085.253284712,3401.07847899603,5810.56224696443,55406.8668390159,120067.297320995,68962.9884615444,51064.2991683882,12240.4309410732,-4515.57018347349,3049.21566569107,864.818543457724,3782,3.782
"577",39,2007,"India","Punjab","RUPNAGAR","Rabi",62,256000,4.13,321,121,165,5195.15208003241,3000.85083876365,7247.90272446503,161426149857.865,3283.3843208111,1180.38053666208,6053.17818460015,22652023024.4869,17,4709.40178451631,2914.43362103044,5806.4060616783,100124.3484525,2949.61068255944,5810.56224696443,55406.8668390159,100131.72377983,40152.2019703367,59949.3507251995,-7720.47389113829,-24476.475015685,3049.21566569107,971.540320919758,4127,4.127
"578",39,2008,"India","Punjab","RUPNAGAR","Rabi",64,212000,3.31,313,137,190,5042.88668622597,2711.86799964709,7200.76686722291,156620196786.631,2960.50012601026,1278.74393725584,6053.17818460015,22652023024.4869,17,4628.1046961666,2964.57233402171,6107.34896498569,112115.043003425,2971.89781127176,5810.56224696443,55406.8668390159,112094.651790282,46501.5001707021,65570.0618823315,4270.22065978624,-12485.7804647605,3049.21566569107,1083.24494191568,3316,3.316
"579",39,2009,"India","Punjab","RUPNAGAR","Rabi",65,277000,4.26,321,129,173,4903.60884925602,2817.77512992078,7635.87182448037,152239482888.753,2891.22035547209,1453.46086945643,6053.17818460015,22652023024.4869,49,4665.27413737219,2990.70644116193,5923.85794528393,103670.229349657,3013.45268439383,5810.56224696443,55406.8668390159,103680.659615318,61387.1815591289,42257.9202884041,-4174.59299398135,-20930.5941185281,3049.21566569107,1002.08417185629,4257,4.257
"580",39,2010,"India","Punjab","RUPNAGAR","Rabi",65,253000,3.89,321,129,173,5058.67040694488,2990.70644116193,7316.97009125634,157378369462.958,3049.47230047832,1279.0134230198,6053.17818460015,22652023024.4869,41,5127.35883180518,3483.93139586085,6359.41603547828,113953.166690906,3506.52783489748,5810.56224696443,55406.8668390159,113951.456308162,60694.0436659786,53223.7137748582,6108.34434726786,-10647.6567772788,3049.21566569107,963.988565862242,3900,3.9
"581",39,NA,"India","Punjab","RUPNAGAR",NA,NA,NA,NA,321,145,189,5297.38431311635,3381.937443774,7104.86283716284,164633470361.706,3513.30676660846,1112.71349858371,6053.17818460015,22652023024.4869,17,4833.94831404972,2947.59840133515,6095.7470682509,117258.314990638,3034.99188147328,5810.56224696443,55406.8668390159,117224.587747573,41872.6003855327,75323.6313950555,9413.49264699985,-7342.50847754686,3049.21566569107,962.121519334566,NA,NA
"582",39,2012,"India","Punjab","RUPNAGAR","Rabi",63,284000,4.51,321,137,182,5066.59710661213,2827.60216328996,7298.50820722412,157323460375.707,2905.61840894297,1275.85233094801,6053.17818460015,22652023024.4869,49,5063.32149584038,3202.49581734839,6363.33570028844,117697.501401304,3272.09571043197,5810.56224696443,55406.8668390159,117690.591985719,64758.317911695,52877.4465008759,9852.67905766542,-6903.32206688129,3049.21566569107,1004.36672256523,4503,4.503
"583",39,NA,"India","Punjab","RUPNAGAR",NA,NA,NA,NA,321,145,189,5328.06407526878,3202.49581734839,7634.72682894577,169836764429.454,3274.90209124153,1149.28363516938,6053.17818460015,22652023024.4869,33,5215.25153883266,3459.73655606407,6512.24228968101,126368.574209585,3645.33981800246,5810.56224696443,55406.8668390159,126358.97879348,55541.2912034113,70805.3423292406,18523.7518659464,1767.75074139965,3049.21566569107,1012.71180729544,NA,NA
"584",39,NA,"India","Punjab","RUPNAGAR",NA,NA,NA,NA,313,145,197,5339.40519266037,3375.56395291325,7467.68354611176,161880151020.778,3453.42133861043,1204.57775517066,6053.17818460015,22652023024.4869,65,4983.89187903593,3570.65810517979,6580.08413623,90757.9775725297,3581.6307791178,5810.56224696443,55406.8668390159,90776.613049349,48707.6107552299,41997.0695762082,-17086.8447711087,-33842.8458956554,3049.21566569107,997.74452801714,NA,NA
"585",39,NA,"India","Punjab","RUPNAGAR",NA,NA,NA,NA,321,33,77,5401.6922407,3439.73239189159,7572.06021867671,170956490313.024,3528.28860132804,1209.02047736815,6053.17818460015,22652023024.4869,33,5347.75733344457,4328.53572174066,5949.68165967778,53546.2820635679,4328.53572174066,5810.56224696443,55406.8668390159,53591.0335186559,53546.2820635679,NA,-54298.5402800705,-71054.5414046172,3049.21566569107,556.622717185763,NA,NA
"586",39,NA,"India","Punjab","RUPNAGAR",NA,NA,NA,NA,NA,NA,NA,5793.42168291908,5639.94098762163,5949.68165967778,15907675002.3235,5639.94098762163,124.237627559077,6053.17818460015,22652023024.4869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",40,NA,"India","Punjab","SAHIBZADA AJIT SINGH NAGAR",NA,NA,NA,NA,313,137,189,5099.27593471469,3982.47530332681,6949.35083179781,77820412880.7895,4014.83238974125,898.257867516203,5964.55330968193,22002550698.5586,33,4508.65398275376,2614.44694173048,6139.3721837371,109370.632629033,2689.77883930878,5690.80585049357,54785.0580196511,109366.964936641,53759.2025106804,55567.5085415553,3063.94726241955,-11564.9193275473,2848.91915365521,1176.12852273827,NA,NA
"588",40,NA,"India","Punjab","SAHIBZADA AJIT SINGH NAGAR",NA,NA,NA,NA,313,129,181,4693.57439035936,2452.48048627778,6870.90098424421,146572725907.354,2576.68767246082,1346.04291026168,5964.55330968193,22002550698.5586,33,4687.14101653262,2809.55310294444,6177.09743496073,109167.613902132,2895.55743929099,5690.80585049357,54785.0580196511,109136.948401859,56365.0376160746,52788.2739863517,2860.92853551841,-11767.9380544485,2848.91915365521,1188.37469043719,NA,NA
"589",40,NA,"India","Punjab","SAHIBZADA AJIT SINGH NAGAR",NA,NA,NA,NA,313,137,190,4830.38631981184,2792.98848130658,6808.25989630268,149525694486.877,2832.38618359916,1241.64947207164,5964.55330968193,22002550698.5586,41,4908.20383474358,2842.69980694981,6461.10523019921,119359.154119226,2936.91120212877,5690.80585049357,54785.0580196511,119353.475122269,66870.2392414214,52468.7768987464,13052.4687526123,-1576.39783735455,2848.91915365521,1287.78851907679,NA,NA
"590",40,NA,"India","Punjab","SAHIBZADA AJIT SINGH NAGAR",NA,NA,NA,NA,313,137,189,4832.91600954625,2583.268468633,7014.65779244495,149840756115.533,2639.56139969823,1451.84151280334,5964.55330968193,22002550698.5586,49,4557.25634056583,2848.95039198549,5903.15655577299,110496.424216717,2849.86459016579,5690.80585049357,54785.0580196511,110524.151574761,64754.1279367962,45675.3371462477,4189.73885010312,-10439.1277398637,2848.91915365521,1074.03481623427,NA,NA
"591",40,NA,"India","Punjab","SAHIBZADA AJIT SINGH NAGAR",NA,NA,NA,NA,313,137,189,4832.63902590467,2848.95039198549,7213.36013725976,150001378269.797,2884.71109746282,1285.165788854,5964.55330968193,22002550698.5586,49,4689.86102555115,3080.45664679563,5937.95823820272,113745.449966263,3110.95962745072,5690.80585049357,54785.0580196511,113745.379977908,65865.8126634787,47827.8148587115,7438.76459964921,-7190.10199031766,2848.91915365521,955.243324214302,NA,NA
"592",40,NA,"India","Punjab","SAHIBZADA AJIT SINGH NAGAR",NA,NA,NA,NA,313,129,181,4896.71248174156,2900.52233121152,6943.13230623868,152050098868.044,3028.27317963033,1174.50563320261,5964.55330968193,22002550698.5586,17,4429.26181186743,2846.49321715538,5681.33204613056,103034.519350015,2861.35565783498,5690.80585049357,54785.0580196511,103023.601025633,43049.3134712934,59955.3739338843,-3272.16601659883,-17901.0326065657,2848.91915365521,1021.31248153013,NA,NA
